gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,services_count,is_new_customer,high_value_customer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,41,1,0,20.45,775.6,18.46666666666667,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,1,26,0,0,45.8,1147.0,42.48148148148148,3,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,0,0,29,1,1,78.9,2384.15,79.47166666666666,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,1,55,1,0,76.25,4154.55,74.18839285714286,4,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0,1,1,39,1,0,51.05,2066.0,51.65,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,21,1,1,82.35,1852.85,84.22045454545454,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,48,0,0,34.7,1604.5,32.744897959183675,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,1,71,0,0,59.7,4122.65,57.259027777777774,3,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,0,1,13,1,0,88.95,1161.75,82.98214285714286,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,4,1,0,20.15,84.5,16.9,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,70,1,1,111.95,7795.95,109.80211267605634,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,42,1,0,73.9,3160.55,73.50116279069768,4,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0,2,1,1,20.7,39.85,13.283333333333333,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,0,13,1,1,20.4,261.3,18.664285714285715,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,6,1,0,45.5,285.2,40.74285714285714,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,1,1,0,71.1,71.1,35.55,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,29,1,0,19.85,573.05,19.101666666666667,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,59,0,1,51.7,3005.8,50.09666666666667,2,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,1,65,0,0,45.25,2933.95,44.45378787878788,2,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1,0,1,1,71,1,0,90.4,6668.05,92.61180555555556,4,0,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,51,1,0,83.4,4149.45,79.79711538461538,2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,18,1,0,20.1,370.5,19.5,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,16,0,1,38.9,664.4,39.08235294117647,2,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,1,34,1,1,116.15,3946.9,112.76857142857143,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,17,1,0,80.05,1345.65,74.75833333333334,2,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,31,0,0,59.95,1848.8,57.775,3,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,1,28,1,0,92.2,2568.15,88.55689655172414,2,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,53,1,1,92.55,4779.45,88.50833333333333,3,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,60,1,0,64.75,4039.5,66.22131147540983,4,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1,0,1,1,23,1,1,48.35,1067.15,44.46458333333334,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,1,0,69,1,1,107.2,7317.1,104.53,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
1,0,0,0,25,1,1,20.75,499.4,19.207692307692305,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,49,1,0,98.7,4920.55,98.411,2,0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,55,1,1,98.8,5617.75,100.31696428571429,3,0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,16,1,1,85.35,1375.15,80.89117647058823,2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,62,1,1,94.0,5757.2,91.38412698412698,2,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,1,1,58,1,1,93.4,5435.6,92.12881355932204,3,0,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,69,1,0,19.4,1346.2,19.231428571428573,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,1,1,0,76.2,76.2,38.1,2,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,27,1,1,56.15,1439.35,51.40535714285714,3,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,0,49,1,0,81.35,4060.9,81.218,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,0,0,1,1,1,85.45,85.45,42.725,2,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,65,1,0,24.8,1600.95,24.256818181818183,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,39,1,1,103.45,3994.45,99.86125,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,43,1,1,86.1,3551.65,80.71931818181818,3,0,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,20,0,1,24.45,482.8,22.99047619047619,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,12,1,1,85.05,999.8,76.9076923076923,2,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,1,6,1,0,19.65,100.9,14.414285714285715,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,68,1,0,25.5,1821.8,26.402898550724636,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,47,1,1,66.05,3021.45,62.946875,3,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0,1,1,62,1,0,115.55,7159.05,113.63571428571429,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,56,1,1,98.7,5669.5,99.46491228070175,3,0,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,0,17,1,0,19.35,307.0,17.055555555555557,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,35,1,0,80.05,2835.9,78.775,3,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,1,0,2,1,0,79.2,172.85,57.61666666666667,2,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,1,0,0,35.0,35.0,17.5,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,48,1,1,103.25,5037.55,102.80714285714286,3,0,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,45,1,1,89.3,4192.15,91.1336956521739,2,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,1,1,70,1,1,90.15,6237.05,87.84577464788732,4,0,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,31,1,1,78.45,2435.15,76.0984375,3,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,59,1,0,25.0,1510.5,25.175,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,1,1,47,1,1,84.95,4018.05,83.70937500000001,2,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,1,1,32,1,0,18.95,613.95,18.604545454545455,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,38,1,0,70.6,2708.2,69.44102564102563,4,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0,0,0,59,1,1,83.25,4949.1,82.485,2,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,27,1,1,100.5,2673.45,95.48035714285713,2,0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,0,58,1,1,94.3,5610.15,95.08728813559321,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0,0,0,71,1,0,111.3,7985.9,110.91527777777777,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,0,0,27,1,1,86.45,2401.05,85.75178571428572,2,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,65,1,1,103.15,6792.45,102.91590909090908,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0,48,1,1,70.95,3629.2,74.06530612244897,4,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
0,0,0,0,28,1,1,80.6,2244.95,77.41206896551724,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,19,1,0,24.7,465.85,23.2925,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,1,58,1,0,75.8,4415.75,74.84322033898304,4,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0,0,53,1,1,100.3,5200.8,96.31111111111112,2,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True
0,1,1,1,40,1,1,94.55,3640.45,88.79146341463414,2,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,0,1,1,1,0,19.25,19.25,9.625,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,40,1,1,104.5,4036.85,98.45975609756097,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,1,0,61,1,0,25.45,1538.6,24.816129032258065,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,1,0,66,1,1,110.85,7491.75,111.81716417910448,3,0,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,1,40,0,0,40.25,1564.05,38.14756097560976,3,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,15,1,1,99.7,1566.75,97.921875,3,0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,68,1,0,25.75,1686.15,24.43695652173913,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,1,0,12,1,1,80.45,950.2,73.0923076923077,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,1,1,0,19.4,19.4,9.7,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,1,1,8,1,0,19.5,162.15,18.016666666666666,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,40,1,0,74.8,2971.7,72.48048780487804,2,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0,72,1,1,102.65,7550.3,103.42876712328767,3,0,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
0,0,0,1,9,1,1,72.9,651.4,65.14,3,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,15,1,0,58.95,955.15,59.696875,4,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,1,1,0,19.45,19.45,9.725,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,33,1,1,83.35,2757.85,81.11323529411764,2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
